# a combined early aftershock catalog following the Ms6.8 Dingri mainshock
# see the referece Yao et al., (2025), JES for more details
# yyy  mm dd hh mm ss.ss   lat     lon   D(km)   Ml   seqID
# mainshock listed in the CENC catalog           Ms
  2025 01 13 11 52 05.15 28.5212 87.5005 12.09  0.83 11701
  2025 01 13 11 53 06.58 28.9090 87.5633  3.99  1.41 11702
  2025 01 13 11 55 27.30 28.4402 87.5290  2.98  1.61 11703
  2025 01 13 11 56 27.57 28.4615 87.5433  4.11  0.88 11704
  2025 01 13 11 57 49.43 28.4453 87.5292  3.68  2.52 11705
  2025 01 13 11 59 25.61 28.3710 87.5855  0.77  2.08 11706
  2025 01 13 12 00 11.24 28.4220 87.5050  6.38  1.06 11707
  2025 01 13 12 01 07.70 28.4773 87.4575  7.30  0.94 11708
  2025 01 13 12 02 08.40 28.5583 87.4595  2.51  0.64 11709
  2025 01 13 12 04 37.87 28.4710 87.5290  4.58  1.09 11710
  2025 01 13 12 04 58.06 28.9378 87.5522  6.75  1.68 11711
  2025 01 13 12 05 24.32 29.0507 87.4475  9.18  2.14 11712
  2025 01 13 12 07 21.12 28.5235 87.4823 12.00  1.11 11713
  2025 01 13 12 07 43.07 28.3778 87.4002  5.47  2.10 11714
  2025 01 13 12 10 23.76 28.5195 87.4547  5.79  1.29 11715
  2025 01 13 12 11 07.30 28.4823 87.5222  7.05  1.24 11716
  2025 01 13 12 11 19.32 28.9005 87.5387  5.19  1.62 11717
  2025 01 13 12 11 21.78 28.5457 87.4523  8.43  1.34 11718
  2025 01 13 12 12 10.86 28.4960 87.5188  3.31  1.66 11719
  2025 01 13 12 13 22.82 28.9410 87.4715  4.33  1.46 11720
  2025 01 13 12 14 11.68 28.3947 87.5577  4.74  2.15 11721
  2025 01 13 12 20 36.80 28.9515 87.5578  6.54  1.33 11722
  2025 01 13 12 20 48.04 28.8593 87.5223 15.01  1.31 11723
  2025 01 13 12 21 39.68 28.4155 87.4435  4.55  1.03 11724
  2025 01 13 12 22 14.48 28.8853 87.5442  5.97  0.83 11725
  2025 01 13 12 23 30.40 28.4647 87.5452  6.81  1.11 11726
  2025 01 13 12 23 51.70 28.5910 87.4708 14.37  1.03 11727
  2025 01 13 12 24 35.07 28.4577 87.4962  7.76  1.49 11728
  2025 01 13 12 25 03.67 28.3868 87.3847  9.21  1.12 11729
  2025 01 13 12 25 51.29 28.7543 87.4853  9.35  1.83 11730
  2025 01 13 12 26 26.61 28.3173 87.3778  8.89  1.48 11731
  2025 01 13 12 28 43.61 28.8823 87.5492  6.63  1.12 11732
  2025 01 13 12 29 14.96 28.9248 87.5223  4.83  1.95 11733
  2025 01 13 12 29 41.19 28.4525 87.5027  6.70  1.58 11734
  2025 01 13 12 29 56.50 28.4985 87.5197  5.87  1.48 11735
  2025 01 13 12 30 45.10 28.4570 87.4873  8.47  2.41 11736
  2025 01 13 12 31 14.18 28.6553 87.5117  4.85  1.56 11737
  2025 01 13 12 32 07.15 28.3860 87.3300  9.39  2.20 11738
  2025 01 13 12 37 32.56 28.6430 87.4810  8.81  1.62 11739
  2025 01 13 12 38 05.17 28.3648 87.4102  8.78  1.59 11740
  2025 01 13 12 39 33.52 28.6970 87.5122  7.86  2.27 11741
  2025 01 13 12 39 51.14 28.6988 87.5105  7.32  1.92 11742
  2025 01 13 12 40 14.16 28.9370 87.4847 11.57  1.67 11743
  2025 01 13 12 40 33.34 28.4683 87.4858  6.66  1.64 11744
  2025 01 13 12 41 06.22 28.4088 87.4750  8.93  0.89 11745
  2025 01 13 12 42 05.38 28.4485 87.4833  9.84  0.95 11746
  2025 01 13 12 42 20.36 28.7667 87.4762  6.53  1.95 11747
  2025 01 13 12 42 26.15 28.9850 87.5003  7.19  2.16 11748
  2025 01 13 12 43 46.00 28.8970 87.4468  4.14  2.29 11749
  2025 01 13 12 45 40.90 28.3888 87.3938  7.92  2.96 11750
  2025 01 13 12 46 52.31 28.4097 87.5807  3.55  1.71 11751
  2025 01 13 12 47 32.85 28.5897 87.5168 11.32  1.16 11752
  2025 01 13 12 49 25.31 28.3802 87.4782  9.11  0.88 11753
  2025 01 13 12 50 02.62 28.4300 87.5258  0.29  1.62 11754
  2025 01 13 12 51 07.77 28.9035 87.4723  9.00  1.17 11755
  2025 01 13 12 51 39.73 28.4842 87.4847  8.82  0.90 11756
  2025 01 13 12 53 56.41 28.7687 87.3945  6.51  2.20 11757
  2025 01 13 12 54 46.87 28.9588 87.5037  8.46  1.05 11758
  2025 01 13 12 55 44.60 28.5528 87.4330 13.14  2.16 11759
  2025 01 13 12 58 17.09 28.9118 87.5110  8.33  1.30 11760
  2025 01 13 12 59 32.07 28.4223 87.3793  7.93  1.37 11761
  2025 01 13 13 04 24.01 28.7707 87.3920  8.28  1.58 11762
  2025 01 13 13 07 41.30 28.3807 87.4772  7.34  1.31 11763
  2025 01 13 13 08 34.70 28.4582 87.5333  2.57  1.73 11764
  2025 01 13 13 08 51.87 28.6508 87.4633 11.84  1.51 11765
  2025 01 13 13 11 18.69 28.5070 87.4433 11.50  1.29 11766
  2025 01 13 13 13 35.80 28.8882 87.5023 10.51  1.32 11767
  2025 01 13 13 14 18.46 28.4208 87.3850  8.99  1.37 11768
  2025 01 13 13 14 48.06 28.7417 87.5292  9.07  1.42 11769
  2025 01 13 13 15 03.98 28.9272 87.5740  7.14  1.22 11770
  2025 01 13 13 17 50.45 28.4018 87.3793 12.57  1.51 11771
  2025 01 13 13 19 08.15 28.5448 87.4988  6.74  1.10 11772
  2025 01 13 13 20 03.88 28.4410 87.4960  7.49  1.41 11773
  2025 01 13 13 21 00.53 28.8885 87.4957  8.02  1.19 11774
  2025 01 13 13 21 21.80 28.9113 87.5433  2.58  1.25 11775
  2025 01 13 13 25 03.24 28.9353 87.5315  2.62  1.66 11776
  2025 01 13 13 25 24.59 28.5690 87.4283 10.86  1.10 11777
  2025 01 13 13 26 07.96 28.8918 87.5012  7.80  2.24 11778
  2025 01 13 13 28 28.46 28.4895 87.4880  5.15  0.74 11779
  2025 01 13 13 29 01.11 28.4667 87.5282  6.92  0.66 11780
  2025 01 13 13 29 10.45 28.7790 87.3975  4.97  0.80 11781
  2025 01 13 13 30 00.99 28.5067 87.4727 11.66  1.21 11782
  2025 01 13 13 31 56.02 28.7180 87.4330 10.19  0.89 11783
  2025 01 13 13 33 04.49 28.4233 87.4912  0.23  1.04 11784
  2025 01 13 13 33 37.24 28.4748 87.4813  6.28  0.77 11785
  2025 01 13 13 35 22.22 28.4077 87.3458  7.66  1.68 11786
  2025 01 13 13 36 25.02 28.8830 87.4505 15.02  1.44 11787
  2025 01 13 13 36 56.19 28.4353 87.5280  3.83  2.92 11788
  2025 01 13 13 38 26.70 28.9757 87.4928  2.84  1.78 11789
  2025 01 13 13 38 57.91 28.4318 87.4478  3.55  1.44 11790
  2025 01 13 13 40 08.80 28.4215 87.5663  0.30  2.34 11791
  2025 01 13 13 41 47.06 28.9057 87.5242  6.20  1.53 11792
  2025 01 13 13 42 41.81 28.9040 87.5210  6.37  1.96 11793
  2025 01 13 13 43 10.04 28.5187 87.5060  2.92  1.09 11794
  2025 01 13 13 45 08.70 28.4305 87.4753  4.03  1.18 11795
  2025 01 13 13 46 22.81 28.5418 87.4433 11.20  1.00 11796
  2025 01 13 13 47 10.87 28.4775 87.5373  6.57  1.65 11797
  2025 01 13 13 48 09.33 28.4605 87.4790 11.16  1.20 11798
  2025 01 13 13 49 30.35 28.4597 87.4547 10.15  0.84 11799
  2025 01 13 13 49 55.02 28.9075 87.5340  5.68  1.98 11800
  2025 01 13 13 50 43.56 28.4783 87.4860  6.62  0.71 11801
  2025 01 13 13 51 17.49 28.7315 87.5373  7.14  1.85 11802
  2025 01 13 13 52 21.39 28.9687 87.4868  9.58  1.88 11803
  2025 01 13 13 53 29.79 28.4523 87.5125  6.57  1.21 11804
  2025 01 13 13 54 41.07 28.7625 87.5517  7.30  1.13 11805
  2025 01 13 13 55 52.59 28.7048 87.5080  8.51  2.47 11806
  2025 01 13 13 56 42.89 28.4462 87.4958  7.08  1.33 11807
  2025 01 13 13 57 20.68 28.6392 87.5013  6.78  2.43 11808
  2025 01 13 13 58 14.69 28.6903 87.5338  3.40  1.39 11809
  2025 01 13 14 02 12.85 28.4290 87.5572  8.58  1.81 11810
  2025 01 13 14 02 27.79 28.7763 87.3937  6.46  2.18 11811
  2025 01 13 14 04 36.87 28.4852 87.5035  7.39  1.46 11812
  2025 01 13 14 05 11.28 28.4343 87.4877  2.80  1.65 11813
  2025 01 13 14 07 06.37 28.4840 87.5218  4.51  1.39 11814
  2025 01 13 14 07 29.71 28.3917 87.4298 10.32  1.51 11815
  2025 01 13 14 08 22.07 28.4993 87.4273  7.18  1.25 11816
  2025 01 13 14 08 31.57 28.8850 87.5692  5.44  1.23 11817
  2025 01 13 14 10 07.36 28.4568 87.5422  0.37  1.56 11818
  2025 01 13 14 10 38.77 28.4860 87.5200  4.97  0.97 11819
  2025 01 13 14 12 01.17 28.8933 87.5190 10.27  1.57 11820
  2025 01 13 14 12 15.01 28.4202 87.4792  6.28  1.20 11821
  2025 01 13 14 13 28.98 28.5387 87.4470 11.51  0.64 11822
  2025 01 13 14 14 09.72 28.5365 87.4493  7.97  2.92 11823
  2025 01 13 14 15 16.34 28.8342 87.3962 18.13  2.18 11824
  2025 01 13 14 16 28.02 28.5125 87.4880  3.99  0.83 11825
  2025 01 13 14 19 39.11 28.5362 87.4335  6.86  0.64 11826
  2025 01 13 14 20 35.60 28.4285 87.5535  0.32  1.84 11827
  2025 01 13 14 23 21.96 28.5055 87.4798  8.79  1.77 11828
  2025 01 13 14 24 30.81 28.4790 87.4917  7.14  1.25 11829
  2025 01 13 14 25 20.68 28.4115 87.4828  7.36  2.72 11830
  2025 01 13 14 26 45.64 28.4155 87.4647  8.68  1.21 11831
  2025 01 13 14 27 31.52 28.5042 87.5175  4.20  1.33 11832
  2025 01 13 14 27 57.42 28.4735 87.4462  6.24  1.06 11833
  2025 01 13 14 28 58.87 28.8840 87.5118  6.20  1.33 11834
  2025 01 13 14 29 58.72 28.7845 87.5387 11.06  1.38 11835
  2025 01 13 14 30 26.14 28.5033 87.5035  8.39  0.69 11836
  2025 01 13 14 31 22.29 28.8805 87.4717  7.22  2.14 11837
  2025 01 13 14 32 47.27 28.6427 87.5027  6.79  2.54 11838
  2025 01 13 14 33 56.81 28.5588 87.4265 12.78  0.83 11839
  2025 01 13 14 34 11.13 28.4910 87.5313  0.17  0.93 11840
  2025 01 13 14 34 56.67 28.4172 87.4853  7.56  0.82 11841
  2025 01 13 14 35 03.78 28.4697 87.4832  9.55  0.83 11842
  2025 01 13 14 35 20.42 28.4753 87.5385  4.41  0.94 11843
  2025 01 13 14 35 37.91 28.6683 87.4343  8.82  0.68 11844
  2025 01 13 14 36 20.10 28.4133 87.4793  8.46  1.29 11845
  2025 01 13 14 37 27.04 28.4560 87.4723 10.56  1.02 11846
  2025 01 13 14 38 33.57 28.4025 87.4817  7.00  1.94 11847
  2025 01 13 14 38 59.40 28.4112 87.5595  0.35  2.02 11848
  2025 01 13 14 39 37.45 28.4890 87.4613  8.10  1.75 11849
  2025 01 13 14 40 14.04 28.7970 87.3932  7.52  1.01 11850
  2025 01 13 14 41 35.30 28.5138 87.4712  6.05  0.62 11851
  2025 01 13 14 41 53.91 28.5228 87.4755  5.04  0.78 11852
  2025 01 13 14 42 18.57 28.5042 87.4592  9.21  0.95 11853
  2025 01 13 14 42 30.68 28.8733 87.5083 12.22  1.69 11854
  2025 01 13 14 43 41.50 28.4760 87.5352  6.21  1.06 11855
  2025 01 13 14 44 25.97 28.3863 87.5755  0.64  1.70 11856
  2025 01 13 14 45 13.23 28.5067 87.4672  8.12  1.04 11857
  2025 01 13 14 45 43.08 28.4607 87.4995  4.65  1.43 11858
  2025 01 13 14 46 29.24 28.4770 87.4737  8.00  0.78 11859
  2025 01 13 14 47 30.33 28.4567 87.5160  7.16  1.20 11860
  2025 01 13 14 48 58.31 28.3795 87.4430  6.77  1.20 11861
  2025 01 13 14 49 48.63 28.5135 87.4360  7.27  2.63 11862
  2025 01 13 14 50 28.32 28.4975 87.4983  5.82  0.99 11863
  2025 01 13 14 51 08.07 28.7983 87.5712  5.58  1.75 11864
  2025 01 13 14 51 42.09 28.4575 87.5203  6.49  0.98 11865
  2025 01 13 14 52 04.44 28.4853 87.4743  4.19  1.61 11866
  2025 01 13 14 53 02.93 28.4672 87.5345  5.27  1.52 11867
  2025 01 13 14 53 11.59 28.4242 87.5628  0.44  1.98 11868
  2025 01 13 14 53 19.49 28.4617 87.5395  5.90  1.70 11869
  2025 01 13 14 55 31.52 28.4903 87.5280  6.43  1.31 11870
  2025 01 13 14 55 43.12 28.9360 87.4783  8.09  1.67 11871
  2025 01 13 14 56 23.88 28.4553 87.5230  3.84  2.58 11872
  2025 01 13 14 58 25.20 28.4458 87.5158  6.15  2.37 11873
  2025 01 13 14 59 20.33 28.3678 87.5887  0.58  2.65 11874
  2025 01 13 15 00 24.71 28.6318 87.4265 13.81  1.39 11875
  2025 01 13 15 00 38.42 28.4443 87.5260  2.54  2.15 11876
  2025 01 13 15 01 57.36 28.6583 87.5030  8.13  1.64 11877
  2025 01 13 15 02 20.10 28.9270 87.5267  6.50  1.36 11878
  2025 01 13 15 03 37.06 28.5408 87.4512  7.35  0.88 11879
  2025 01 13 15 04 38.78 28.6307 87.4608  9.59  1.90 11880
  2025 01 13 15 05 06.19 28.9122 87.5012  9.97  1.81 11881
  2025 01 13 15 06 55.27 28.7178 87.5290  8.67  1.00 11882
  2025 01 13 15 07 21.42 28.6342 87.4728  9.60  0.57 11883
  2025 01 13 15 08 54.64 28.4942 87.5060  6.83  0.79 11884
  2025 01 13 15 09 26.02 28.4930 87.4867  8.04  2.32 11885
  2025 01 13 15 09 58.17 28.4978 87.4842  7.53  3.60 11886
  2025 01 13 15 11 06.51 28.4962 87.4877  6.53  1.44 11887
  2025 01 13 15 11 37.83 28.5433 87.4918  6.68  3.29 11888
  2025 01 13 15 12 47.32 28.5020 87.4855  6.84  1.11 11889
  2025 01 13 15 13 17.80 28.4902 87.4862  8.09  1.54 11890
  2025 01 13 15 13 55.65 28.5120 87.4853  6.94  0.64 11891
  2025 01 13 15 14 34.72 28.5003 87.4865  7.54  1.08 11892
  2025 01 13 15 14 38.95 28.4767 87.4857  8.85  1.23 11893
  2025 01 13 15 14 53.13 28.8777 87.5682  8.14  1.25 11894
  2025 01 13 15 15 23.19 28.5058 87.4823  7.26  0.78 11895
  2025 01 13 15 16 52.26 28.4948 87.4862  7.66  1.09 11896
  2025 01 13 15 17 35.08 28.7887 87.3912  9.20  1.01 11897
  2025 01 13 15 18 01.95 28.4722 87.4912  5.45  1.32 11898
  2025 01 13 15 18 45.44 28.3052 87.5605 10.60  1.87 11899
  2025 01 13 15 19 21.98 28.4510 87.4783  0.85  1.51 11900
  2025 01 13 15 20 35.45 28.5093 87.4807  8.83  0.79 11901
  2025 01 13 15 20 48.54 28.5735 87.5032 11.75  1.01 11902
  2025 01 13 15 21 16.75 28.5295 87.4545  5.04  0.89 11903
  2025 01 13 15 21 36.10 28.4778 87.4905  8.13  1.01 11904
  2025 01 13 15 22 13.18 28.5380 87.4590 10.17  0.87 11905
  2025 01 13 15 22 48.23 28.3983 87.6737 11.99  3.25 11906
  2025 01 13 15 24 50.84 28.4593 87.5137  6.22  1.13 11907
  2025 01 13 15 25 58.54 28.5013 87.4847  7.06  1.01 11908
  2025 01 13 15 28 23.44 28.6958 87.5068 12.18  0.74 11909
  2025 01 13 15 28 57.79 28.4498 87.4570  7.79  0.95 11910
  2025 01 13 15 30 08.81 28.5840 87.5052  5.39  0.81 11911
  2025 01 13 15 31 12.26 28.5452 87.4255  9.81  1.13 11912
  2025 01 13 15 31 27.79 28.9932 87.4985  8.48  1.77 11913
  2025 01 13 15 32 38.30 28.4685 87.4763  5.65  1.21 11914
  2025 01 13 15 33 21.67 28.6697 87.4998 12.06  2.35 11915
  2025 01 13 15 35 20.05 28.4072 87.4287  7.17  2.06 11916
  2025 01 13 15 35 25.18 28.7108 87.4087  7.31  1.76 11917
  2025 01 13 15 36 24.74 28.7202 87.4132  7.59  1.46 11918
  2025 01 13 15 36 56.06 28.7750 87.4857  8.76  1.02 11919
  2025 01 13 15 37 56.14 28.6475 87.4537 10.11  0.97 11920
  2025 01 13 15 39 40.26 28.5738 87.4395  8.92  2.38 11921
  2025 01 13 15 40 03.47 28.5015 87.5193  4.86  1.44 11922
  2025 01 13 15 40 26.47 28.4740 87.5272  6.50  1.85 11923
  2025 01 13 15 41 04.14 28.4960 87.4702 11.08  0.78 11924
  2025 01 13 15 41 16.19 28.4630 87.4827  5.69  0.62 11925
  2025 01 13 15 42 12.03 28.4327 87.5303  0.36  1.32 11926
  2025 01 13 15 42 40.88 28.4872 87.5222  5.47  1.11 11927
  2025 01 13 15 42 46.69 28.9045 87.4770 10.66  1.30 11928
  2025 01 13 15 43 45.35 28.4870 87.4480  6.99  0.51 11929
  2025 01 13 15 44 08.96 28.5483 87.3987 10.93  0.59 11930
  2025 01 13 15 45 21.66 28.4670 87.5382  5.25  1.31 11931
  2025 01 13 15 45 33.91 28.4430 87.4933  6.31  1.20 11932
  2025 01 13 15 46 03.03 28.3398 87.5173  9.79  1.11 11933
  2025 01 13 15 47 01.05 28.3700 87.5430  4.81  1.80 11934
  2025 01 13 15 49 56.93 28.5265 87.4438  9.17  0.73 11935
  2025 01 13 15 51 21.06 28.3920 87.5765  0.38  1.25 11936
  2025 01 13 15 51 40.40 28.9198 87.4685  7.10  1.45 11937
  2025 01 13 15 52 24.85 28.4687 87.5353  6.54  1.06 11938
  2025 01 13 15 52 35.54 28.4372 87.4690  8.35  0.88 11939
  2025 01 13 15 53 21.22 28.4037 87.4802  3.60  2.04 11940
  2025 01 13 15 53 39.41 28.4010 87.4798  3.52  1.57 11941
  2025 01 13 15 55 50.86 28.4563 87.4687  8.58  1.01 11942
  2025 01 13 15 56 09.29 28.4258 87.4803  5.77  1.30 11943
  2025 01 13 15 57 25.28 28.4462 87.7097  6.65  1.58 11944
  2025 01 13 15 58 27.13 28.4463 87.4765  6.18  0.86 11945
  2025 01 13 15 59 00.71 28.6282 87.4557  9.21  1.66 11946
  2025 01 13 16 00 44.55 28.4170 87.4835  6.76  0.84 11947
  2025 01 13 16 01 00.46 28.5542 87.4620  9.28  0.89 11948
  2025 01 13 16 01 08.48 29.0177 87.4832  3.97  1.50 11949
  2025 01 13 16 01 37.34 28.4205 87.5438  0.31  1.31 11950
  2025 01 13 16 02 05.25 28.7815 87.4723 13.47  2.04 11951
  2025 01 13 16 02 44.60 28.2888 87.5868  7.77  1.83 11952
  2025 01 13 16 03 15.42 28.4600 87.5388  3.95  0.99 11953
  2025 01 13 16 04 11.83 28.5415 87.4712  9.90  0.58 11954
  2025 01 13 16 04 56.99 28.5897 87.4230 10.57  1.11 11955
  2025 01 13 16 05 46.90 28.5375 87.4705  8.20  2.26 11956
  2025 01 13 16 07 55.25 28.4607 87.5105  7.80  0.83 11957
  2025 01 13 16 08 24.07 28.5915 87.4557 10.95  1.95 11958
  2025 01 13 16 08 32.12 28.8605 87.5553 14.44  2.52 11959
  2025 01 13 16 09 27.72 28.9605 87.5758  8.73  1.82 11960
  2025 01 13 16 12 32.64 28.5783 87.4377  8.15  1.22 11961
  2025 01 13 16 12 42.93 28.8883 87.5138  8.38  1.32 11962
  2025 01 13 16 13 10.61 28.8873 87.5115  8.81  1.17 11963
  2025 01 13 16 13 44.90 28.9028 87.4775  6.98  1.27 11964
  2025 01 13 16 14 09.12 28.4803 87.5103  3.45  0.81 11965
  2025 01 13 16 14 22.28 28.7238 87.4830 12.71  0.87 11966
  2025 01 13 16 15 54.94 28.9298 87.4955  9.15  1.84 11967
  2025 01 13 16 17 00.45 28.5638 87.4570 10.62  0.73 11968
  2025 01 13 16 18 26.37 28.5188 87.4535  5.57  0.80 11969
  2025 01 13 16 19 03.56 28.5223 87.5162  4.62  1.16 11970
  2025 01 13 16 19 17.70 28.5628 87.4752  7.87  0.96 11971
  2025 01 13 16 19 50.40 28.6028 87.4478 10.40  0.72 11972
  2025 01 13 16 20 43.88 28.4883 87.5038  4.31  0.74 11973
  2025 01 13 16 21 31.39 28.4700 87.4895  8.31  1.12 11974
  2025 01 13 16 22 11.59 28.3655 87.5952  0.61  2.58 11975
  2025 01 13 16 24 26.05 28.4685 87.4780  7.37  1.92 11976
  2025 01 13 16 25 22.72 28.4688 87.5312  6.14  0.96 11977
  2025 01 13 16 25 34.98 28.7163 87.4378 10.67  1.33 11978
  2025 01 13 16 26 29.05 28.3963 87.4000  7.37  2.46 11979
  2025 01 13 16 26 42.53 28.3363 87.6153  5.59  2.45 11980
  2025 01 13 16 27 21.78 28.5158 87.5272  5.27  0.86 11981
  2025 01 13 16 27 56.67 28.9402 87.5485  7.77  1.97 11982
  2025 01 13 16 28 32.43 28.5252 87.4608 11.08  0.63 11983
  2025 01 13 16 29 06.52 28.4150 87.3962  5.61  0.98 11984
  2025 01 13 16 30 15.57 28.5740 87.7040  7.98  0.99 11985
  2025 01 13 16 31 38.51 28.4072 87.4237  5.84  1.21 11986
  2025 01 13 16 32 07.67 28.4683 87.5198  3.60  1.03 11987
  2025 01 13 16 32 34.75 28.4862 87.4888  7.83  0.79 11988
  2025 01 13 16 32 44.86 28.3772 87.4182  7.15  1.11 11989
  2025 01 13 16 33 07.30 28.5413 87.4382  7.33  0.61 11990
  2025 01 13 16 34 01.25 28.5147 87.4295  6.60  2.30 11991
  2025 01 13 16 34 39.97 28.3707 87.5842  0.79  1.12 11992
  2025 01 13 16 35 20.03 28.6625 87.5135  3.19  0.84 11993
  2025 01 13 16 35 35.94 28.9390 87.5225  0.69  1.44 11994
  2025 01 13 16 36 25.07 28.7972 87.5162  3.67  1.08 11995
  2025 01 13 16 36 56.99 28.4008 87.5705  6.23  1.10 11996
  2025 01 13 16 37 30.90 28.4583 87.5365  6.18  0.97 11997
  2025 01 13 16 37 36.63 28.6557 87.4278 13.02  0.93 11998
  2025 01 13 16 37 56.47 28.4790 87.4878  9.46  0.72 11999
  2025 01 13 16 38 10.06 28.5420 87.4908  5.68  0.62 12000
  2025 01 13 16 38 32.44 28.7300 87.5037  9.57  2.25 12001
  2025 01 13 16 39 32.71 28.5295 87.4900  6.90  1.31 12002
  2025 01 13 16 40 15.41 28.3650 87.5393  0.42  1.50 12003
  2025 01 13 16 40 41.22 28.8608 87.5077 11.63  1.45 12004
  2025 01 13 16 41 29.07 28.9403 87.5508  5.01  1.66 12005
  2025 01 13 16 41 51.95 28.7563 87.3978  6.50  1.04 12006
  2025 01 13 16 42 14.84 28.4183 87.4007  6.68  1.08 12007
  2025 01 13 16 42 32.60 28.4083 87.5773  0.31  1.24 12008
  2025 01 13 16 43 14.59 28.4597 87.5138 12.70  0.86 12009
  2025 01 13 16 43 28.84 28.5118 87.4593  8.85  1.38 12010
  2025 01 13 16 43 36.40 28.4740 87.5222  8.74  0.98 12011
  2025 01 13 16 44 14.92 28.4128 87.4780  3.88  0.91 12012
  2025 01 13 16 46 31.09 28.6675 87.4523 11.51  1.44 12013
  2025 01 13 16 47 07.68 28.4022 87.4705  0.03  1.16 12014
  2025 01 13 16 47 23.08 28.4673 87.5097  6.28  1.25 12015
  2025 01 13 16 47 36.86 28.4290 87.3888  6.80  1.43 12016
  2025 01 13 16 48 20.72 28.4402 87.4237  8.64  0.90 12017
  2025 01 13 16 48 34.83 28.5033 87.4343  9.29  0.61 12018
  2025 01 13 16 49 02.22 28.4060 87.4105  4.07  1.14 12019
  2025 01 13 16 49 07.91 28.6590 87.4992  6.03  1.10 12020
  2025 01 13 16 49 27.83 28.4512 87.5158  3.30  0.91 12021
  2025 01 13 16 49 58.27 28.4888 87.4522  8.69  0.94 12022
  2025 01 13 16 51 44.62 28.4827 87.4843  3.42  1.51 12023
  2025 01 13 16 52 20.38 28.4628 87.5097  4.43  0.66 12024
  2025 01 13 16 53 22.52 28.5203 87.4463  6.60  1.25 12025
  2025 01 13 16 54 11.11 28.9275 87.5418  5.33  1.89 12026
  2025 01 13 16 54 51.16 28.8567 87.5498  8.26  1.53 12027
  2025 01 13 16 55 36.18 28.3752 87.5925  6.42  2.77 12028
  2025 01 13 16 56 22.72 28.7413 87.5350  8.73  1.49 12029
  2025 01 13 16 57 01.72 28.4595 87.4682  4.63  1.00 12030
  2025 01 13 16 57 36.23 28.5032 87.4740  9.57  1.19 12031
  2025 01 13 16 58 24.05 28.7177 87.5307  8.24  1.60 12032
  2025 01 13 16 59 36.77 28.4450 87.4577  5.70  0.91 12033
  2025 01 13 16 59 52.35 28.5085 87.4963  3.89  0.79 12034
  2025 01 13 17 00 20.15 28.4780 87.4972  8.41  0.77 12035
  2025 01 13 17 01 06.18 28.5038 87.4123  6.41  0.78 12036
  2025 01 13 17 01 30.99 28.4510 87.4530  5.73  0.87 12037
  2025 01 13 17 01 39.73 28.5922 87.4408  9.01  1.00 12038
  2025 01 13 17 02 04.24 28.3728 87.6283  8.39  2.32 12039
  2025 01 13 17 02 55.56 28.4893 87.4742  6.55  0.66 12040
  2025 01 13 17 03 50.15 28.7715 87.3872  9.70  0.96 12041
  2025 01 13 17 04 00.49 28.4923 87.4653  8.44  0.86 12042
  2025 01 13 17 04 07.82 28.4192 87.3913  6.03  1.01 12043
  2025 01 13 17 04 45.20 28.9388 87.5560 11.54  2.20 12044
  2025 01 13 17 05 13.18 28.4768 87.5185  5.58  1.02 12045
  2025 01 13 17 05 41.37 28.9227 87.5317  6.45  2.08 12046
  2025 01 13 17 06 42.08 28.5105 87.5097  5.35  1.26 12047
  2025 01 13 17 07 11.95 28.4550 87.4742  8.46  0.85 12048
  2025 01 13 17 07 41.04 29.0018 87.5030  8.72  3.04 12049
  2025 01 13 17 08 28.76 28.7822 87.5287 13.67  1.43 12050
  2025 01 13 17 09 25.25 28.7047 87.5465  5.33  1.73 12051
  2025 01 13 17 09 58.05 28.6637 87.4595  8.33  0.78 12052
  2025 01 13 17 11 11.58 28.4795 87.4922  5.96  1.24 12053
  2025 01 13 17 11 19.96 28.8923 87.5343  7.96  1.88 12054
  2025 01 13 17 12 10.02 28.4705 87.4960  6.49  1.21 12055
  2025 01 13 17 12 45.84 28.6473 87.4588  9.14  0.86 12056
  2025 01 13 17 12 58.39 28.4552 87.4830 10.99  0.82 12057
  2025 01 13 17 13 36.45 28.7223 87.5170  9.13  1.58 12058
  2025 01 13 17 14 06.51 28.5012 87.4598  9.35  1.47 12059
  2025 01 13 17 15 05.30 28.5132 87.4992  4.50  1.33 12060
  2025 01 13 17 15 43.77 28.4653 87.5075  5.69  1.20 12061
  2025 01 13 17 15 45.97 28.9370 87.5378  7.59  1.84 12062
  2025 01 13 17 16 29.02 28.4990 87.4712  5.38  1.06 12063
  2025 01 13 17 16 51.88 28.4958 87.4427  3.81  0.80 12064
  2025 01 13 17 17 10.78 28.4922 87.5613  4.10  1.22 12065
  2025 01 13 17 17 28.88 28.5968 87.4445  9.84  0.97 12066
  2025 01 13 17 18 17.40 28.4988 87.4645 10.46  1.37 12067
  2025 01 13 17 18 46.14 28.7342 87.4465 25.08  1.19 12068
  2025 01 13 17 19 33.17 28.5068 87.5103  4.73  0.64 12069
  2025 01 13 17 19 53.57 28.3550 87.5807  7.26  1.27 12070
  2025 01 13 17 20 28.49 28.5083 87.4948  4.17  0.90 12071
  2025 01 13 17 20 53.25 28.9217 87.5467  7.75  1.13 12072
  2025 01 13 17 21 41.68 28.5147 87.4588  7.84  0.89 12073
  2025 01 13 17 22 00.74 28.9163 87.5125 10.02  0.96 12074
  2025 01 13 17 22 27.92 28.4938 87.5225  5.99  0.82 12075
